Route,year,month,riders,date,RouteClass,dscp,avg_riders,gas_price,remove_seasonality,norm_de_sea,norm_avg_riders,Date,Daily Riders,Daily Riders(removed seasonality)
70,2014,12,20943,2014-12-01,CoreLoc,Burns Av - Sunray,675.5806451612904,2.407,11.247311827957104,1.1361322258044708,1.3528259924565935,"Dec 2014
Gas Price: 2.407",676,11
70,2015,1,20018,2015-01-01,CoreLoc,Burns Av - Sunray,645.741935483871,1.9565,-1.3064516129030608,0.9841873179395392,1.127231607588537,"Jan 2015
Gas Price: 1.9565",646,-1
70,2015,2,19113,2015-02-01,CoreLoc,Burns Av - Sunray,682.6071428571429,2.156,-41.65917487684726,0.49577674310884434,0.9065149391500597,"Feb 2015
Gas Price: 2.156",683,-42
70,2015,3,21435,2015-03-01,CoreLoc,Burns Av - Sunray,691.4516129032259,2.3806,-49.46774193548367,0.4012654829699204,1.472817816624252,"Mar 2015
Gas Price: 2.3806",691,-49
70,2015,4,21916,2015-04-01,CoreLoc,Burns Av - Sunray,730.5333333333333,2.30925,4.916666666666629,1.0595090442151938,1.5901268967556417,"Apr 2015
Gas Price: 2.30925",731,5
70,2015,5,20764,2015-05-01,CoreLoc,Burns Av - Sunray,669.8064516129032,2.541,-41.491935483870975,0.4978009308575524,1.3091704304118563,"May 2015
Gas Price: 2.541",670,-41
70,2015,6,20957,2015-06-01,CoreLoc,Burns Av - Sunray,698.5666666666667,2.6498,-12.29999999999984,0.8511265266752082,1.3562403939572996,"Jun 2015
Gas Price: 2.6498",699,-12
70,2015,7,23405,2015-07-01,CoreLoc,Burns Av - Sunray,755,2.6855,76.92741935483878,1.9310936677453447,1.9532728849378436,"Jul 2015
Gas Price: 2.6855",755,77
70,2015,8,21315,2015-08-01,CoreLoc,Burns Av - Sunray,687.5806451612904,2.5606,-7.427419354838662,0.9101019742118184,1.4435515180467744,"Aug 2015
Gas Price: 2.5606",688,-7
70,2015,9,23134,2015-09-01,CoreLoc,Burns Av - Sunray,771.1333333333333,2.286,10.700000000000044,1.129507818258153,1.88717982731704,"Sep 2015
Gas Price: 2.286",771,11
70,2015,10,24977,2015-10-01,CoreLoc,Burns Av - Sunray,805.7096774193549,2.38875,40.20430107526886,1.4866141417618677,2.3366613963028007,"Oct 2015
Gas Price: 2.38875",806,40
70,2015,11,20813,2015-11-01,CoreLoc,Burns Av - Sunray,693.7666666666667,2.1304,6.400000000000091,1.0774626202665591,1.3211208356643265,"Nov 2015
Gas Price: 2.1304",694,6
70,2015,12,21321,2015-12-01,CoreLoc,Burns Av - Sunray,687.7741935483871,1.8845,23.440860215053817,1.2837172583687808,1.4450148329756485,"Dec 2015
Gas Price: 1.8845",688,23
70,2016,1,19167,2016-01-01,CoreLoc,Burns Av - Sunray,618.2903225806451,1.7545,-28.75806451612891,0.6519257763727966,0.9196847735099244,"Jan 2016
Gas Price: 1.7545",618,-29
70,2016,2,20305,2016-02-01,CoreLoc,Burns Av - Sunray,700.1724137931035,1.6052,-24.093903940886666,0.7083786044200224,1.1972268383530045,"Feb 2016
Gas Price: 1.6052",700,-24
70,2016,3,23589,2016-03-01,CoreLoc,Burns Av - Sunray,760.9354838709677,1.95075,20.016129032258164,1.24226590663004,1.998147876089976,"Mar 2016
Gas Price: 1.95075",761,20
70,2016,4,20998,2016-04-01,CoreLoc,Burns Av - Sunray,699.9333333333333,1.9625,-25.68333333333339,0.6891408910657086,1.3662397126379378,"Apr 2016
Gas Price: 1.9625",700,-26
70,2016,5,21599,2016-05-01,CoreLoc,Burns Av - Sunray,696.741935483871,2.1708000000000003,-14.556451612903174,0.8238154869189276,1.512815091346805,"May 2016
Gas Price: 2.1708",697,-15
70,2016,6,20487,2016-06-01,CoreLoc,Burns Av - Sunray,682.9,2.25325,-27.966666666666583,0.6615044874810265,1.2416140578621788,"Jun 2016
Gas Price: 2.25325",683,-28
70,2016,7,18998,2016-07-01,CoreLoc,Burns Av - Sunray,612.8387096774194,2.1165,-65.23387096774184,0.21043959761064143,0.8784680696799768,"Jul 2016
Gas Price: 2.1165",613,-65
70,2016,8,21973,2016-08-01,CoreLoc,Burns Av - Sunray,708.8064516129032,2.1438,13.79838709677415,1.167009253120062,1.6040283885799436,"Aug 2016
Gas Price: 2.1438",709,14
70,2016,9,22360,2016-09-01,CoreLoc,Burns Av - Sunray,745.3333333333334,2.1715,-15.099999999999907,0.8172366303085878,1.698412201492309,"Sep 2016
Gas Price: 2.1715",745,-15
70,2016,10,21964,2016-10-01,CoreLoc,Burns Av - Sunray,708.516129032258,2.1396,-56.98924731182797,0.3102286837823204,1.6018334161866328,"Oct 2016
Gas Price: 2.1396",709,-57
70,2016,11,21500,2016-11-01,CoreLoc,Burns Av - Sunray,716.6666666666666,1.99075,29.300000000000068,1.3546335584078402,1.488670395020386,"Nov 2016
Gas Price: 1.99075",717,29
70,2016,12,19519,2016-12-01,CoreLoc,Burns Av - Sunray,629.6451612903226,2.107,-34.688172043010695,0.5801505158267487,1.0055325826705257,"Dec 2016
Gas Price: 2.107",630,-35
70,2017,1,20482,2017-01-01,CoreLoc,Burns Av - Sunray,660.7096774193549,2.3032,13.66129032258084,1.1653498975952017,1.2403946287547838,"Jan 2017
Gas Price: 2.3032",661,14
70,2017,2,20032,2017-02-01,CoreLoc,Burns Av - Sunray,715.4285714285714,2.25975,-8.837746305418705,0.893032033426744,1.1306460090892425,"Feb 2017
Gas Price: 2.25975",715,-9
70,2017,3,22005,2017-03-01,CoreLoc,Burns Av - Sunray,709.8387096774194,2.253,-31.080645161290136,0.6238143415986429,1.611832734867271,"Mar 2017
Gas Price: 2.253",710,-31
70,2017,4,19311,2017-04-01,CoreLoc,Burns Av - Sunray,643.7,2.30075,-81.91666666666663,0.00851880570276741,0.9548043318028976,"Apr 2017
Gas Price: 2.30075",644,-82
70,2017,5,21370,2017-05-01,CoreLoc,Burns Av - Sunray,689.3548387096774,2.2924,-21.943548387096712,0.7344055068733533,1.4569652382281184,"May 2017
Gas Price: 2.2924",689,-22
70,2017,6,20870,2017-06-01,CoreLoc,Burns Av - Sunray,695.6666666666666,2.2595,-15.199999999999932,0.8160262768669225,1.335022327488628,"Jun 2017
Gas Price: 2.2595",696,-15
70,2017,7,19165,2017-07-01,CoreLoc,Burns Av - Sunray,618.2258064516129,2.2282,-59.8467741935483,0.2756425088229163,0.9191970018669664,"Jul 2017
Gas Price: 2.2282",618,-60
70,2017,8,21246,2017-08-01,CoreLoc,Burns Av - Sunray,685.3548387096774,2.299,-9.653225806451587,0.88316184921992,1.4267233963647248,"Aug 2017
Gas Price: 2.299",685,-10
71,2014,1,35747,2014-01-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1153.1290322580646,3.218,-66.46774193548413,0.6502149515672199,0.9320113150362476,"Jan 2014
Gas Price: 3.218",1153,-66
71,2014,2,38204,2014-02-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1364.428571428571,3.29025,17.526169950738677,1.09223108874393,1.1901669327143538,"Feb 2014
Gas Price: 3.29025",1364,18
71,2014,3,42087,2014-03-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1357.645161290323,3.5058,-11.77419354838662,0.9380385621558072,1.598151573920738,"Mar 2014
Gas Price: 3.5058",1358,-12
71,2014,4,43546,2014-04-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1451.5333333333333,3.51675,97.33333333333326,1.5122145528453468,1.7514478890173426,"Apr 2014
Gas Price: 3.51675",1452,97
71,2014,5,44503,2014-05-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1435.5806451612902,3.49525,105.23387096774196,1.5537909605677422,1.8519993444988028,"May 2014
Gas Price: 3.49525",1436,105
71,2014,6,43763,2014-06-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1458.7666666666669,3.5444,96.71666666666692,1.5089693579043764,1.774247957815124,"Jun 2014
Gas Price: 3.5444",1459,97
71,2014,7,46381,2014-07-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1496.1612903225807,3.4505,185.83064516129048,1.977929734413556,2.0493197555690035,"Jul 2014
Gas Price: 3.4505",1496,186
71,2014,8,44851,2014-08-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1446.8064516129032,3.33725,126.75806451612902,1.6670615616678497,1.8885635101284248,"Aug 2014
Gas Price: 3.33725",1447,127
71,2014,9,48824,2014-09-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1627.4666666666667,3.2638000000000003,119.63333333333344,1.629567818548614,2.306004401066608,"Sep 2014
Gas Price: 3.2638",1627,120
71,2014,10,51006,2014-10-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1645.354838709677,3.0495,122.62365591397791,1.6453043261873963,2.5352659223419955,"Oct 2014
Gas Price: 3.0495",1645,123
71,2014,11,42180,2014-11-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1406,2.85825,49.45555555555575,1.2602587870678823,1.6079230319769302,"Nov 2014
Gas Price: 2.85825",1406,49
71,2014,12,43835,2014-12-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1414.032258064516,2.407,113.19354838709684,1.595678590124058,1.7818129576005632,"Dec 2014
Gas Price: 2.407",1414,113
71,2015,1,42053,2015-01-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1356.548387096774,1.9565,136.95161290322517,1.7207048886781633,1.5945792129109475,"Jan 2015
Gas Price: 1.9565",1357,137
71,2015,2,38688,2015-02-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1381.7142857142858,2.156,34.81188423645335,1.183196784772729,1.2410205423831382,"Feb 2015
Gas Price: 2.156",1382,35
71,2015,3,43351,2015-03-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1398.4193548387098,2.3806,29.000000000000227,1.1526118701970738,1.7309593479317786,"Mar 2015
Gas Price: 2.3806",1398,29
71,2015,4,42779,2015-04-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1425.9666666666667,2.30925,71.76666666666665,1.377670524752066,1.6708596274141243,"Apr 2015
Gas Price: 2.30925",1426,72
71,2015,5,42226,2015-05-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1362.1290322580646,2.541,31.782258064516327,1.167253442838339,1.612756226284294,"May 2015
Gas Price: 2.541",1362,32
71,2015,6,42986,2015-06-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1432.8666666666666,2.6498,70.8166666666666,1.3726711703835408,1.6926090017972617,"Jun 2015
Gas Price: 2.6498",1433,71
71,2015,7,43723,2015-07-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1410.4193548387098,2.6855,100.0887096774195,1.526714661016649,1.7700451801565469,"Jul 2015
Gas Price: 2.6855",1410,100
71,2015,8,41604,2015-08-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1342.0645161290322,2.5606,22.01612903225805,1.1158594009004472,1.547403033693418,"Aug 2015
Gas Price: 2.5606",1342,22
71,2015,9,46085,2015-09-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1536.1666666666667,2.286,28.333333333333485,1.1491035513419685,2.0182192008955324,"Sep 2015
Gas Price: 2.286",1536,28
71,2015,10,50147,2015-10-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1617.645161290323,2.38875,94.91397849462372,1.4994827505485953,2.4450112721240496,"Oct 2015
Gas Price: 2.38875",1618,95
71,2015,11,41605,2015-11-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1386.8333333333333,2.1304,30.288888888889005,1.1593946199836098,1.5475081031348827,"Nov 2015
Gas Price: 2.1304",1387,30
71,2015,12,40895,2015-12-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1319.1935483870968,1.8845,18.35483870967755,1.0965919400913626,1.4729087996951369,"Dec 2015
Gas Price: 1.8845",1319,18
71,2016,1,36997,2016-01-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1193.451612903226,1.7545,-26.145161290322676,0.8624116565130947,1.063348116866786,"Jan 2016
Gas Price: 1.7545",1193,-26
71,2016,2,39670,2016-02-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1367.9310344827586,1.6052,21.028633004926174,1.1106627245024023,1.3441987339012091,"Feb 2016
Gas Price: 1.6052",1368,21
71,2016,3,43439,2016-03-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1401.258064516129,1.95075,31.8387096774195,1.167550518225263,1.7402054587806486,"Mar 2016
Gas Price: 1.95075",1401,32
71,2016,4,39859,2016-04-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1328.6333333333334,1.9625,-25.56666666666661,0.865455971906719,1.3640568583379866,"Apr 2016
Gas Price: 1.9625",1329,-26
71,2016,5,39604,2016-05-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1277.548387096774,2.1708000000000003,-52.79838709677438,0.7221496345438715,1.3372641507645568,"May 2016
Gas Price: 2.1708",1278,-53
71,2016,6,38860,2016-06-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1295.3333333333333,2.25325,-66.7166666666667,0.6489049905753552,1.2590924863150204,"Jun 2016
Gas Price: 2.25325",1295,-67
71,2016,7,36299,2016-07-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1170.9354838709678,2.1165,-139.39516129032245,0.266435991002114,0.9900096467246132,"Jul 2016
Gas Price: 2.1165",1171,-139
71,2016,8,39633,2016-08-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1278.483870967742,2.1438,-41.5645161290322,0.7812676365417933,1.3403111645670254,"Aug 2016
Gas Price: 2.1438",1278,-42
71,2016,9,40796,2016-09-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1359.8666666666666,2.1715,-147.9666666666667,0.22132863010941897,1.462506924990158,"Sep 2016
Gas Price: 2.1715",1360,-148
71,2016,10,40461,2016-10-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1305.1935483870968,2.1396,-217.53763440860232,-0.1447870767359951,1.427308662099574,"Oct 2016
Gas Price: 2.1396",1305,-218
71,2016,11,38304,2016-11-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1276.8,1.99075,-79.7444444444443,0.5803465929485103,1.200673876860797,"Nov 2016
Gas Price: 1.99075",1277,-80
71,2016,12,36248,2016-12-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1169.2903225806451,2.107,-131.54838709677415,0.3077294697845807,0.9846511052099274,"Dec 2016
Gas Price: 2.107",1169,-132
71,2017,1,36433,2017-01-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1175.258064516129,2.3032,-44.33870967741973,0.7666685032415148,1.0040889518808471,"Jan 2017
Gas Price: 2.3032",1175,-44
71,2017,2,35659,2017-02-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1273.5357142857142,2.25975,-73.3666871921182,0.6139094019809388,0.9227652041873776,"Feb 2017
Gas Price: 2.25975",1274,-73
71,2017,3,40931,2017-03-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1320.354838709677,2.253,-49.06451612903243,0.7417990494218596,1.4766912995878565,"Mar 2017
Gas Price: 2.253",1320,-49
71,2017,4,36320,2017-04-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1210.6666666666667,2.30075,-143.5333333333333,0.24465895049586828,0.9922161049953664,"Apr 2017
Gas Price: 2.30075",1211,-144
71,2017,5,38630,2017-05-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1246.1290322580646,2.2924,-84.21774193548367,0.5568059620500485,1.2349265147782014,"May 2017
Gas Price: 2.2924",1246,-84
71,2017,6,37837,2017-06-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1261.2333333333331,2.2595,-100.81666666666683,0.4694544811367277,1.1516064476969077,"Jun 2017
Gas Price: 2.2595",1261,-101
71,2017,7,36078,2017-07-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1163.8064516129032,2.2282,-146.52419354838707,0.22891961356768295,0.9667893001609742,"Jul 2017
Gas Price: 2.2282",1164,-147
71,2017,8,37598,2017-08-01,CoreLoc,Little Canada - Westminster- Concord - Inver Hills,1212.8387096774193,2.299,-107.20967741935488,0.4358114008899099,1.1264948511869088,"Aug 2017
Gas Price: 2.299",1213,-107
74,2014,1,101701,2014-01-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3280.6774193548385,3.218,-209.62096774193287,0.5279683387431822,0.8869365751655196,"Jan 2014
Gas Price: 3.218",3281,-210
74,2014,2,111567,2014-02-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3984.535714285714,3.29025,136.0215517241386,1.3062979802007213,1.3210415840787244,"Feb 2014
Gas Price: 3.29025",3985,136
74,2014,3,128425,2014-03-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4142.741935483871,3.5058,182.88709677419504,1.411831416688425,2.06279530800522,"Mar 2014
Gas Price: 3.5058",4143,183
74,2014,4,130413,2014-04-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4347.1,3.51675,390.9583333333344,1.880373340288767,2.150267511301333,"Apr 2014
Gas Price: 3.51675",4347,391
74,2014,5,134017,2014-05-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4323.129032258064,3.49525,420.5645161290331,1.947041554824116,2.308843879852234,"May 2014
Gas Price: 3.49525",4323,421
74,2014,6,123839,2014-06-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4127.966666666666,3.5444,292.22500000000036,1.6580422449942689,1.861010839033402,"Jun 2014
Gas Price: 3.5444",4128,292
74,2014,7,125732,2014-07-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4055.870967741936,3.4505,425.5241935483882,1.9582099259883892,1.9443030326146604,"Jul 2014
Gas Price: 3.4505",4056,426
74,2014,8,124116,2014-08-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4003.7419354838703,3.33725,363.9838709677424,1.8196313237858408,1.8731988673598725,"Aug 2014
Gas Price: 3.33725",4004,364
74,2014,9,130760,2014-09-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4358.666666666667,3.2638000000000003,299.22222222222354,1.6737988292010804,2.1655355467861175,"Sep 2014
Gas Price: 3.2638",4359,299
74,2014,10,136125,2014-10-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4391.129032258064,3.0495,276.88172043010763,1.623491723533932,2.4015960954197424,"Oct 2014
Gas Price: 3.0495",4391,277
74,2014,11,113793,2014-11-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3793.1,2.85825,84.75555555555593,1.1908554574506425,1.4189858117131045,"Nov 2014
Gas Price: 2.85825",3793,85
74,2014,12,114531,2014-12-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3694.548387096774,2.407,177.60215053763477,1.39993059408194,1.4514578871821846,"Dec 2014
Gas Price: 2.407",3695,178
74,2015,1,115829,2015-01-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3736.4193548387098,1.9565,246.12096774193833,1.5542236090446293,1.5085700199177756,"Jan 2015
Gas Price: 1.9565",3736,246
74,2015,2,106601,2015-02-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3807.178571428571,2.156,-41.33559113300453,0.9069191027895348,1.1025370762474882,"Feb 2015
Gas Price: 2.156",3807,-41
74,2015,3,124562,2015-03-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4018.129032258064,2.3806,58.27419354838776,1.1312238211919277,1.892822912968558,"Mar 2015
Gas Price: 2.3806",4018,58
74,2015,4,122620,2015-04-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4087.3333333333335,2.30925,131.19166666666752,1.2954218799140156,1.8073747143764796,"Apr 2015
Gas Price: 2.30925",4087,131
74,2015,5,121687,2015-05-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3925.3870967741937,2.541,22.82258064516236,1.0513926673087683,1.7663226189663823,"May 2015
Gas Price: 2.541",3925,23
74,2015,6,118705,2015-06-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3956.8333333333335,2.6498,121.0916666666676,1.272678354635747,1.6351143140222126,"Jun 2015
Gas Price: 2.6498",3957,121
74,2015,7,116528,2015-07-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3758.967741935484,2.6855,128.62096774193606,1.2896330921934762,1.5393260913986524,"Jul 2015
Gas Price: 2.6855",3759,129
74,2015,8,112587,2015-08-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3631.838709677419,2.5606,-7.919354838708841,0.9821669260433884,1.3659216883855831,"Aug 2015
Gas Price: 2.5606",3632,-8
74,2015,9,121646,2015-09-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4054.866666666667,2.286,-4.577777777776646,0.9896916035042396,1.7645186147736556,"Sep 2015
Gas Price: 2.286",4055,-5
74,2015,10,128735,2015-10-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,4152.741935483871,2.38875,38.49462365591444,1.0866835095243284,2.0764353397063244,"Oct 2015
Gas Price: 2.38875",4153,38
74,2015,11,109774,2015-11-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3659.133333333333,2.1304,-49.21111111111077,0.8891847376705675,1.2421494007236284,"Nov 2015
Gas Price: 2.1304",3659,-49
74,2015,12,111600,2015-12-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3600,1.8845,83.05376344086062,1.187023303789362,1.322493587453358,"Dec 2015
Gas Price: 1.8845",3600,83
74,2016,1,107822,2016-01-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3478.1290322580644,1.7545,-12.169354838707022,0.972596630753032,1.1562612011089342,"Jan 2016
Gas Price: 1.7545",3478,-12
74,2016,2,110618,2016-02-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3814.413793103448,1.6052,-34.100369458127716,0.9232116223000736,1.279285487032441,"Feb 2016
Gas Price: 1.6052",3814,-34
74,2016,3,121524,2016-03-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3920.129032258064,1.95075,-39.72580645161224,0.9105440709671404,1.759150602297737,"Mar 2016
Gas Price: 1.95075",3920,-40
74,2016,4,116919,2016-04-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3897.3,1.9625,-58.84166666666579,0.8674983234407122,1.5565301313829485,"Apr 2016
Gas Price: 1.9625",3897,-59
74,2016,5,116360,2016-05-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3753.548387096774,2.1708000000000003,-149.01612903225714,0.6644403863846594,1.531934074218699,"May 2016
Gas Price: 2.1708",3754,-149
74,2016,6,112670,2016-06-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3755.6666666666665,2.25325,-80.07499999999936,0.8196843775586744,1.369573696873298,"Jun 2016
Gas Price: 2.25325",3756,-80
74,2016,7,104388,2016-07-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3367.3548387096776,2.1165,-262.9919354838703,0.407785769043734,1.0051648499425094,"Jul 2016
Gas Price: 2.1165",3367,-263
74,2016,8,107438,2016-08-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3465.7419354838707,2.1438,-174.01612903225714,0.608144531735479,1.1393651618404697,"Aug 2016
Gas Price: 2.1438",3466,-174
74,2016,9,112944,2016-09-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3764.8,2.1715,-294.64444444444325,0.33650956729468207,1.381629724892984,"Sep 2016
Gas Price: 2.1715",3765,-295
74,2016,10,117765,2016-10-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3798.870967741936,2.1396,-315.3763440860207,0.28982476694173653,1.593754217896284,"Oct 2016
Gas Price: 2.1396",3799,-315
74,2016,11,110184,2016-11-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3672.8,1.99075,-35.5444444444438,0.9199598048787868,1.2601894426508953,"Nov 2016
Gas Price: 1.99075",3673,-36
74,2016,12,100945,2016-12-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3256.290322580646,2.107,-260.6559139784936,0.41304610212869586,0.8536724978557302,"Dec 2016
Gas Price: 2.107",3256,-261
74,2017,1,107445,2017-01-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3465.967741935484,2.3032,-24.33064516128752,0.9452114214591728,1.139673162556301,"Jan 2017
Gas Price: 2.3032",3466,-24
74,2017,2,106062,2017-02-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3787.928571428571,2.25975,-60.58559113300453,0.8635712947096661,1.078821021128472,"Feb 2017
Gas Price: 2.25975",3788,-61
74,2017,3,116511,2017-03-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3758.4193548387098,2.253,-201.43548387096644,0.5464006911525077,1.5385780896602046,"Mar 2017
Gas Price: 2.253",3758,-201
74,2017,4,104785,2017-04-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3492.8333333333335,2.30075,-463.3083333333325,-0.04329354364349491,1.022632890540375,"Apr 2017
Gas Price: 2.30075",3493,-463
74,2017,5,111854,2017-05-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3608.1935483870966,2.2924,-294.3709677419347,0.33712539148245646,1.3336696134278112,"May 2017
Gas Price: 2.2924",3608,-294
74,2017,6,105075,2017-06-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3502.5,2.2595,-333.2416666666659,0.24959502281130763,1.0353929201962466,"Jun 2017
Gas Price: 2.2595",3502,-333
74,2017,7,103515,2017-07-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3339.1935483870966,2.2282,-291.15322580645125,0.3443712127743984,0.9667527606681096,"Jul 2017
Gas Price: 2.2282",3339,-291
74,2017,8,107189,2017-08-01,CoreLoc,46th St - Randolph - W 7th St - E 7th St - Sunray,3457.709677419354,2.299,-182.0483870967737,0.5900572184352897,1.1284091363773243,"Aug 2017
Gas Price: 2.299",3458,-182
75,2014,1,13815,2014-01-02,CoreLoc,Stryker - Robert - Lake Cove Apts,627.9545454545455,3.218,-53.31158008658042,0.4845594578257115,1.0400744325382596,"Jan 2014
Gas Price: 3.218",628,-53
75,2014,2,14896,2014-02-03,CoreLoc,Stryker - Robert - Lake Cove Apts,744.8,3.29025,23.28571428571388,1.225136849758566,1.3291132076026742,"Feb 2014
Gas Price: 3.29025",745,23
75,2014,3,16925,2014-03-03,CoreLoc,Stryker - Robert - Lake Cove Apts,805.952380952381,3.5058,66.11843591191382,1.6392630343877554,1.871629095304522,"Mar 2014
Gas Price: 3.5058",806,66
75,2014,4,18308,2014-04-01,CoreLoc,Stryker - Robert - Lake Cove Apts,832.1818181818181,3.51675,88.23225108225063,1.8530694318426617,2.24141690836103,"Apr 2014
Gas Price: 3.51675",832,88
75,2014,5,18102,2014-05-01,CoreLoc,Stryker - Robert - Lake Cove Apts,862,3.49525,100.21385281385244,1.9689129930843936,2.186336438737285,"May 2014
Gas Price: 3.49525",862,100
75,2014,6,17503,2014-06-02,CoreLoc,Stryker - Robert - Lake Cove Apts,833.4761904761905,3.5444,98.8003246753243,1.9552463617649265,2.0261752673556153,"Jun 2014
Gas Price: 3.5444",833,99
75,2014,7,17520,2014-07-01,CoreLoc,Stryker - Robert - Lake Cove Apts,796.3636363636364,3.4505,99.45370553359646,1.961563544322396,2.030720743004177,"Jul 2014
Gas Price: 3.4505",796,99
