Route,year,month,riders,date,wd,wd2,RouteClass,RRoute,dscp,NumOfWdays,avg_riders,gas_price,n
23,2017,4,40833,2017-04-01,20,30,SupportLoc,23,Uptown - 38th St - Highland Village,20,2041.65,2.30075,44
23,2017,5,44419,2017-05-01,22,31,SupportLoc,23,Uptown - 38th St - Highland Village,22,2019.0454545454545,2.2923999999999998,44
23,2017,6,40658,2017-06-01,22,30,SupportLoc,23,Uptown - 38th St - Highland Village,22,1848.090909090909,2.2595,44
23,2017,7,38749,2017-07-01,20,31,SupportLoc,23,Uptown - 38th St - Highland Village,20,1937.45,2.2282,44
23,2017,8,39592,2017-08-01,23,31,SupportLoc,23,Uptown - 38th St - Highland Village,23,1721.391304347826,2.299,44
25,2014,1,25640,2014-01-02,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,986.1538461538462,3.218,44
25,2014,2,25518,2014-02-01,20,24,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,24,1063.25,3.29025,44
25,2014,3,27264,2014-03-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,1048.6153846153845,3.5058,44
25,2014,4,27444,2014-04-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,1055.5384615384614,3.51675,44
25,2014,5,25498,2014-05-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,980.6923076923077,3.49525,44
25,2014,6,24423,2014-06-02,21,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,976.92,3.5444,44
25,2014,7,24988,2014-07-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,961.0769230769231,3.4505,44
25,2014,8,24603,2014-08-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,946.2692307692307,3.33725,44
25,2014,9,25905,2014-09-02,21,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,1036.2,3.2638000000000003,44
25,2014,10,27658,2014-10-01,23,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,1024.3703703703704,3.0495,44
25,2014,11,23005,2014-11-01,18,24,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,24,958.5416666666666,2.85825,44
25,2014,12,24714,2014-12-01,20,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,950.5384615384615,2.407,44
25,2015,1,24749,2015-01-02,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,951.8846153846154,1.9565000000000001,44
25,2015,2,23399,2015-02-02,20,24,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,24,974.9583333333334,2.156,44
25,2015,3,25829,2015-03-02,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,993.4230769230769,2.3806,44
25,2015,4,26289,2015-04-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,1011.1153846153846,2.30925,44
25,2015,5,24091,2015-05-01,20,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,963.64,2.541,44
25,2015,6,25672,2015-06-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,987.3846153846154,2.6498,44
25,2015,7,19526,2015-07-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,751,2.6855,44
25,2015,8,18634,2015-08-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,716.6923076923077,2.5606,44
25,2015,9,20336,2015-09-01,21,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,813.44,2.286,44
25,2015,10,22045,2015-10-01,22,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,816.4814814814815,2.38875,44
25,2015,11,18778,2015-11-02,19,24,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,24,782.4166666666666,2.1304,44
25,2015,12,19103,2015-12-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,734.7307692307693,1.8845,44
25,2016,1,18975,2016-01-02,20,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,759,1.7545,44
25,2016,2,20011,2016-02-01,21,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,800.44,1.6052,44
25,2016,3,21120,2016-03-01,23,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,782.2222222222222,1.95075,44
25,2016,4,19844,2016-04-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,763.2307692307693,1.9625,44
25,2016,5,19195,2016-05-02,21,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,767.8,2.1708000000000003,44
25,2016,6,19583,2016-06-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,753.1923076923077,2.25325,44
25,2016,7,17127,2016-07-01,20,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,685.08,2.1165,44
25,2016,8,20047,2016-08-01,23,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,742.4814814814815,2.1438,44
25,2016,9,20310,2016-09-01,21,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,812.4,2.1715,44
25,2016,10,19656,2016-10-01,21,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,756,2.1396,44
25,2016,11,18702,2016-11-01,20,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,748.08,1.99075,44
25,2016,12,18343,2016-12-01,21,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,679.3703703703703,2.107,44
25,2017,1,19717,2017-01-02,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,758.3461538461538,2.3032,44
25,2017,2,19027,2017-02-01,20,24,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,24,792.7916666666666,2.25975,44
25,2017,3,20546,2017-03-01,23,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,760.9629629629629,2.253,44
25,2017,4,17846,2017-04-01,20,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,713.84,2.30075,44
25,2017,5,18759,2017-05-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,721.5,2.2923999999999998,44
25,2017,6,17366,2017-06-01,22,26,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,26,667.9230769230769,2.2595,44
25,2017,7,15984,2017-07-01,20,25,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,25,639.36,2.2282,44
25,2017,8,19111,2017-08-01,23,27,CoreLoc,25,Northtown - Silver Lake - Stinson - Lake of Isles,27,707.8148148148148,2.299,44
30,2014,3,4705,2014-03-10,16,16,SupportLoc,30,Broadway Crosstown - Westgate Sta,16,294.0625,3.5058,42
30,2014,4,8584,2014-04-01,22,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,390.1818181818182,3.51675,42
30,2014,5,9721,2014-05-01,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,462.9047619047619,3.49525,42
30,2014,6,10210,2014-06-02,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,486.1904761904762,3.5444,42
30,2014,7,10274,2014-07-01,22,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,467,3.4505,42
30,2014,8,10192,2014-08-01,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,485.3333333333333,3.33725,42
30,2014,9,11011,2014-09-02,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,524.3333333333334,3.2638000000000003,42
30,2014,10,13473,2014-10-01,23,23,SupportLoc,30,Broadway Crosstown - Westgate Sta,23,585.7826086956521,3.0495,42
30,2014,11,10378,2014-11-03,18,19,SupportLoc,30,Broadway Crosstown - Westgate Sta,18,576.5555555555555,2.85825,42
30,2014,12,11908,2014-12-01,20,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,595.4,2.407,42
30,2015,1,10676,2015-01-02,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,508.3809523809524,1.9565000000000001,42
30,2015,2,10473,2015-02-02,20,20,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,523.65,2.156,42
30,2015,3,12660,2015-03-02,22,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,575.4545454545455,2.3806,42
30,2015,4,13081,2015-04-01,22,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,594.5909090909091,2.30925,42
30,2015,5,11935,2015-05-01,20,20,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,596.75,2.541,42
30,2015,6,13101,2015-06-01,22,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,595.5,2.6498,42
30,2015,7,14685,2015-07-01,22,23,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,667.5,2.6855,42
30,2015,8,13623,2015-08-03,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,648.7142857142857,2.5606,42
30,2015,9,13789,2015-09-01,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,656.6190476190476,2.286,42
30,2015,10,15369,2015-10-01,22,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,698.5909090909091,2.38875,42
30,2015,11,12782,2015-11-02,19,20,SupportLoc,30,Broadway Crosstown - Westgate Sta,19,672.7368421052631,2.1304,42
30,2015,12,13398,2015-12-01,21,22,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,638,1.8845,42
30,2016,1,11517,2016-01-04,20,20,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,575.85,1.7545,42
30,2016,2,12391,2016-02-01,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,590.047619047619,1.6052,42
30,2016,3,13319,2016-03-01,23,23,SupportLoc,30,Broadway Crosstown - Westgate Sta,23,579.0869565217391,1.95075,42
30,2016,4,12988,2016-04-01,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,618.4761904761905,1.9625,42
30,2016,5,13122,2016-05-02,21,21,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,624.8571428571429,2.1708000000000003,42
30,2016,6,15108,2016-06-01,22,28,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,686.7272727272727,2.25325,42
30,2016,7,15060,2016-07-01,20,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,753,2.1165,42
30,2016,8,17142,2016-08-01,23,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,23,745.304347826087,2.1438,42
30,2016,9,17856,2016-09-01,21,30,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,850.2857142857143,2.1715,42
30,2016,10,17954,2016-10-01,21,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,854.952380952381,2.1396,42
30,2016,11,17895,2016-11-01,20,30,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,894.75,1.99075,42
30,2016,12,16175,2016-12-01,21,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,21,770.2380952380952,2.107,42
30,2017,1,15926,2017-01-01,22,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,723.9090909090909,2.3032,42
30,2017,2,16223,2017-02-01,20,28,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,811.15,2.25975,42
30,2017,3,17845,2017-03-01,23,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,23,775.8695652173913,2.253,42
30,2017,4,16447,2017-04-01,20,30,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,822.35,2.30075,42
30,2017,5,17954,2017-05-01,22,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,816.0909090909091,2.2923999999999998,42
30,2017,6,18178,2017-06-01,22,30,SupportLoc,30,Broadway Crosstown - Westgate Sta,22,826.2727272727273,2.2595,42
30,2017,7,18357,2017-07-01,20,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,20,917.85,2.2282,42
30,2017,8,18912,2017-08-01,23,31,SupportLoc,30,Broadway Crosstown - Westgate Sta,23,822.2608695652174,2.299,42
32,2014,1,4715,2014-01-08,14,14,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,14,336.7857142857143,3.218,40
32,2014,2,6427,2014-02-03,19,19,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,19,338.2631578947368,3.29025,40
32,2014,3,6979,2014-03-03,20,20,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,20,348.95,3.5058,40
32,2014,4,6131,2014-04-07,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,340.6111111111111,3.51675,40
32,2014,5,7006,2014-05-01,21,21,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,21,333.6190476190476,3.49525,40
32,2014,6,1479,2014-06-02,5,5,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,5,295.8,3.5444,40
32,2014,8,1780,2014-08-25,5,5,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,5,356,3.33725,40
32,2014,9,8225,2014-09-02,21,21,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,21,391.6666666666667,3.2638000000000003,40
32,2014,10,7434,2014-10-01,20,20,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,20,371.7,3.0495,40
32,2014,11,7142,2014-11-03,17,17,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,17,420.11764705882354,2.85825,40
32,2014,12,5990,2014-12-01,15,15,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,15,399.3333333333333,2.407,40
32,2015,1,6885,2015-01-05,17,17,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,17,405,1.9565000000000001,40
32,2015,2,7343,2015-02-02,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,407.94444444444446,2.156,40
32,2015,3,6936,2015-03-02,19,19,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,19,365.05263157894734,2.3806,40
32,2015,4,6756,2015-04-06,19,19,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,19,355.57894736842104,2.30925,40
32,2015,5,7492,2015-05-01,20,20,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,20,374.6,2.541,40
32,2015,6,1942,2015-06-01,5,5,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,5,388.4,2.6498,40
32,2015,8,2626,2015-08-24,6,6,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,6,437.6666666666667,2.5606,40
32,2015,9,9305,2015-09-01,21,21,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,21,443.0952380952381,2.286,40
32,2015,10,7575,2015-10-01,17,17,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,17,445.5882352941176,2.38875,40
32,2015,11,8174,2015-11-02,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,454.1111111111111,2.1304,40
32,2015,12,6169,2015-12-01,14,14,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,14,440.64285714285717,1.8845,40
32,2016,1,7238,2016-01-04,17,17,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,17,425.7647058823529,1.7545,40
32,2016,2,8410,2016-02-01,19,19,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,19,442.63157894736844,1.6052,40
32,2016,3,7835,2016-03-01,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,435.27777777777777,1.95075,40
32,2016,4,8394,2016-04-04,20,20,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,20,419.7,1.9625,40
32,2016,5,8474,2016-05-02,21,21,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,21,403.5238095238095,2.1708000000000003,40
32,2016,6,1567,2016-06-01,5,5,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,5,313.4,2.25325,40
32,2016,8,1204,2016-08-29,3,3,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,3,401.3333333333333,2.1438,40
32,2016,9,9491,2016-09-01,21,21,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,21,451.95238095238096,2.1715,40
32,2016,10,8677,2016-10-03,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,482.05555555555554,2.1396,40
32,2016,11,7350,2016-11-01,17,17,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,17,432.3529411764706,1.99075,40
32,2016,12,4997,2016-12-01,12,12,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,12,416.4166666666667,2.107,40
32,2017,1,8024,2017-01-03,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,445.77777777777777,2.3032,40
32,2017,2,7923,2017-02-01,18,18,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,18,440.1666666666667,2.25975,40
32,2017,3,8572,2017-03-01,22,22,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,22,389.6363636363636,2.253,40
32,2017,4,5914,2017-04-10,15,15,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,15,394.26666666666665,2.30075,40
32,2017,5,8238,2017-05-01,22,22,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,22,374.45454545454544,2.2923999999999998,40
32,2017,6,3043,2017-06-01,10,10,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,10,304.3,2.2595,40
32,2017,8,1497,2017-08-28,4,4,SupportLoc,32,Robbinsdale - Lowry Av - Rosedale,4,374.25,2.299,40
46,2014,1,29429,2014-01-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1337.6818181818182,3.218,44
46,2014,2,32008,2014-02-01,20,28,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1600.4,3.29025,44
46,2014,3,36589,2014-03-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1742.3333333333333,3.5058,44
46,2014,4,33850,2014-04-01,22,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1538.6363636363637,3.51675,44
46,2014,5,35592,2014-05-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1694.857142857143,3.49525,44
46,2014,6,27868,2014-06-01,21,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1327.047619047619,3.5444,44
46,2014,7,25954,2014-07-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1179.7272727272727,3.4505,44
46,2014,8,27756,2014-08-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1321.7142857142858,3.33725,44
46,2014,9,35105,2014-09-01,21,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1671.6666666666667,3.2638000000000003,44
46,2014,10,35584,2014-10-01,23,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,23,1547.1304347826087,3.0495,44
46,2014,11,31693,2014-11-01,18,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,18,1760.7222222222222,2.85825,44
46,2014,12,30099,2014-12-01,20,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1504.95,2.407,44
46,2015,1,30285,2015-01-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1442.142857142857,1.9565000000000001,44
46,2015,2,29272,2015-02-01,20,28,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1463.6,2.156,44
46,2015,3,31268,2015-03-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1421.2727272727273,2.3806,44
46,2015,4,31139,2015-04-01,22,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1415.409090909091,2.30925,44
46,2015,5,30295,2015-05-01,20,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1514.75,2.541,44
46,2015,6,27434,2015-06-01,22,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1247,2.6498,44
46,2015,7,23882,2015-07-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1085.5454545454545,2.6855,44
46,2015,8,26356,2015-08-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1255.047619047619,2.5606,44
46,2015,9,33391,2015-09-01,21,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1590.047619047619,2.286,44
46,2015,10,32186,2015-10-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1463,2.38875,44
46,2015,11,30060,2015-11-01,19,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,19,1582.1052631578948,2.1304,44
46,2015,12,28238,2015-12-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1344.6666666666667,1.8845,44
46,2016,1,28075,2016-01-01,20,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1403.75,1.7545,44
46,2016,2,29888,2016-02-01,21,29,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1423.2380952380952,1.6052,44
46,2016,3,31070,2016-03-01,23,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,23,1350.8695652173913,1.95075,44
46,2016,4,31241,2016-04-01,21,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1487.6666666666667,1.9625,44
46,2016,5,31593,2016-05-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1504.4285714285713,2.1708000000000003,44
46,2016,6,25633,2016-06-01,22,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1165.1363636363637,2.25325,44
46,2016,7,22705,2016-07-01,20,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1135.25,2.1165,44
46,2016,8,26198,2016-08-01,23,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,23,1139.0434782608695,2.1438,44
46,2016,9,32770,2016-09-01,21,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1560.4761904761904,2.1715,44
46,2016,10,31772,2016-10-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1512.952380952381,2.1396,44
46,2016,11,29726,2016-11-01,20,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1486.3,1.99075,44
46,2016,12,25858,2016-12-01,21,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,21,1231.3333333333333,2.107,44
46,2017,1,29642,2017-01-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1347.3636363636363,2.3032,44
46,2017,2,29661,2017-02-01,20,28,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1483.05,2.25975,44
46,2017,3,33572,2017-03-01,23,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,23,1459.6521739130435,2.253,44
46,2017,4,28806,2017-04-01,20,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1440.3,2.30075,44
46,2017,5,32362,2017-05-01,22,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1471,2.2923999999999998,44
46,2017,6,26669,2017-06-01,22,30,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,22,1212.2272727272727,2.2595,44
46,2017,7,20839,2017-07-01,20,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,20,1041.95,2.2282,44
46,2017,8,24967,2017-08-01,23,31,SupportLoc,46,50St - 46St - 46St Sta - Highland Village,23,1085.5217391304348,2.299,44
54,2014,1,106598,2014-01-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3438.6451612903224,3.218,44
54,2014,2,108927,2014-02-01,20,28,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,28,3890.25,3.29025,44
54,2014,3,128066,2014-03-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4131.1612903225805,3.5058,44
54,2014,4,124680,2014-04-01,22,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,4156,3.51675,44
54,2014,5,130693,2014-05-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4215.903225806452,3.49525,44
54,2014,6,128756,2014-06-01,21,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,4291.866666666667,3.5444,44
54,2014,7,133966,2014-07-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4321.4838709677415,3.4505,44
54,2014,8,128820,2014-08-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4155.4838709677415,3.33725,44
54,2014,9,127284,2014-09-01,21,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,4242.8,3.2638000000000003,44
54,2014,10,133652,2014-10-01,23,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4311.354838709677,3.0495,44
54,2014,11,114158,2014-11-01,18,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3805.266666666667,2.85825,44
54,2014,12,119274,2014-12-01,20,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3847.548387096774,2.407,44
54,2015,1,117391,2015-01-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3786.8064516129034,1.9565000000000001,44
54,2015,2,106816,2015-02-01,20,28,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,28,3814.8571428571427,2.156,44
54,2015,3,122493,2015-03-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3951.3870967741937,2.3806,44
54,2015,4,116082,2015-04-01,22,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3869.4,2.30925,44
54,2015,5,118442,2015-05-01,20,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3820.7096774193546,2.541,44
54,2015,6,120227,2015-06-01,22,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,4007.5666666666666,2.6498,44
54,2015,7,124625,2015-07-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4020.1612903225805,2.6855,44
54,2015,8,120411,2015-08-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3884.2258064516127,2.5606,44
54,2015,9,121957,2015-09-01,21,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,4065.233333333333,2.286,44
54,2015,10,128972,2015-10-01,22,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,4160.387096774193,2.38875,44
54,2015,11,115222,2015-11-01,19,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3840.733333333333,2.1304,44
54,2015,12,118441,2015-12-01,21,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3820.6774193548385,1.8845,44
54,2016,1,109912,2016-01-01,20,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3545.548387096774,1.7545,44
54,2016,2,109534,2016-02-01,21,29,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,29,3777.0344827586205,1.6052,44
54,2016,3,120144,2016-03-01,23,31,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,31,3875.6129032258063,1.95075,44
54,2016,4,116507,2016-04-01,21,30,CoreLoc,54,Ltd Stop - W 7 St - Airport - MOA - Maplewood Mall,30,3883.5666666666666,1.9625,44
